Departamento,Municipio,Tipo_Cultivo,Cultivo,Hectareas_sembradas,Hectareas_cosechadas,Toneladas
Putumayo,Valle Del Guamuez,Otros Permanentes,Cana Panelera,230,215,430
Putumayo,Valle Del Guamuez,Plantas Aromaticas Condimentarias Y Medicinales,Pimienta,315,283,283
Putumayo,Valle Del Guamuez,Tuberculos Y Platanos,Platano,570,560,1287
Putumayo,Valle Del Guamuez,Tuberculos Y Platanos,Yuca,120,120,780
Putumayo,Villagarzon,Cereales,Arroz,66,55,165
Putumayo,Villagarzon,Cereales,Maiz,45,45,54
Putumayo,Villagarzon,Forestales,Caucho,67,25,5
Putumayo,Villagarzon,Frutales,Chontaduro,1028,987,4442
Putumayo,Villagarzon,Frutales,Pina,61,51,638
Putumayo,Villagarzon,Oleaginosas,Sacha Inchi,12,8,4
Putumayo,Villagarzon,Otros Permanentes,Cacao,84,64,32
Putumayo,Villagarzon,Otros Permanentes,Cana Panelera,36,26,47
Putumayo,Villagarzon,Plantas Aromaticas Condimentarias Y Medicinales,Pimienta,83,63,56
Putumayo,Villagarzon,Tuberculos Y Platanos,Malanga,20,17,102
Putumayo,Villagarzon,Tuberculos Y Platanos,Platano,124,104,260
Putumayo,Villagarzon,Tuberculos Y Platanos,Yuca,63,53,424
Quindio,Armenia,Cereales,Maiz,128,128,408
Quindio,Armenia,Frutales,Aguacate,483,461,4605
Quindio,Armenia,Frutales,Banano,148,148,2287
Quindio,Armenia,Frutales,Citricos,543,535,10698
Quindio,Armenia,Frutales,Limon,20,20,500
Quindio,Armenia,Frutales,Macadamia,4,4,12
Quindio,Armenia,Frutales,Maracuya,20,20,200
Quindio,Armenia,Frutales,Papaya,39,33,598
Quindio,Armenia,Frutales,Pina,90,30,1184
Quindio,Armenia,Hortalizas,Ahuyama,7,7,84
Quindio,Armenia,Hortalizas,Pepino Cohombro,8,8,96
Quindio,Armenia,Hortalizas,Pimenton,9,9,135
Quindio,Armenia,Hortalizas,Tomate,47,47,1320
Quindio,Armenia,Leguminosas,Frijol,12,12,12
Quindio,Armenia,Leguminosas,Habichuela,19,19,190
Quindio,Armenia,Otros Permanentes,Cacao,72,70,56
Quindio,Armenia,Otros Permanentes,Cafe,1904,1307,1355
Quindio,Armenia,Tuberculos Y Platanos,Platano,3388,3388,38920
Quindio,Armenia,Tuberculos Y Platanos,Yuca,63,63,945
Quindio,Buenavista,Cereales,Maiz,5,5,13
Quindio,Buenavista,Flores Y Follajes,Flores Y Follajes,1,0,0
Quindio,Buenavista,Frutales,Aguacate,17,17,154
Quindio,Buenavista,Frutales,Banano,139,139,1950
Quindio,Buenavista,Frutales,Citricos,637,637,12747
Quindio,Buenavista,Frutales,Limon,12,0,0
Quindio,Buenavista,Frutales,Macadamia,7,7,21
Quindio,Buenavista,Frutales,Maracuya,1,1,8
Quindio,Buenavista,Frutales,Mora,2,1,4
Quindio,Buenavista,Leguminosas,Frijol,3,3,4
Quindio,Buenavista,Leguminosas,Habichuela,3,3,30
Quindio,Buenavista,Otros Permanentes,Cacao,16,6,4
Quindio,Buenavista,Otros Permanentes,Cafe,1066,708,728
Quindio,Buenavista,Tuberculos Y Platanos,Platano,1767,1757,14056
Quindio,Buenavista,Tuberculos Y Platanos,Yuca,18,18,144
Quindio,Calarca,Cereales,Maiz,20,20,34
Quindio,Calarca,Frutales,Aguacate,292,227,1816
Quindio,Calarca,Frutales,Banano,133,86,1032
Quindio,Calarca,Frutales,Citricos,380,365,10947
Quindio,Calarca,Frutales,Gulupa,11,11,106
Quindio,Calarca,Frutales,Lulo,8,3,8
Quindio,Calarca,Frutales,Macadamia,194,192,768
Quindio,Calarca,Frutales,Mora,0,0,1
Quindio,Calarca,Frutales,Papaya,13,7,154
Quindio,Calarca,Frutales,Pina,94,22,946
Quindio,Calarca,Hortalizas,Tomate,13,13,96
Quindio,Calarca,Leguminosas,Frijol,20,20,20
Quindio,Calarca,Otros Permanentes,Cacao,26,15,3
Quindio,Calarca,Otros Permanentes,Cafe,3823,2779,2845
Quindio,Calarca,Plantas Aromaticas Condimentarias Y Medicinales,Plantas Aromaticas,5,3,21
Quindio,Calarca,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,26,20,240
Quindio,Calarca,Tuberculos Y Platanos,Platano,3640,3490,41880
Quindio,Calarca,Tuberculos Y Platanos,Yuca,8,4,70
Quindio,Circasia,Cereales,Maiz,56,52,104
Quindio,Circasia,Frutales,Aguacate,106,30,227
Quindio,Circasia,Frutales,Banano,44,29,392
Quindio,Circasia,Frutales,Citricos,16,16,560
Quindio,Circasia,Frutales,Gulupa,4,2,27
Quindio,Circasia,Frutales,Lulo,27,10,70
Quindio,Circasia,Frutales,Mora,8,5,20
Quindio,Circasia,Hortalizas,Tomate,46,46,3220
Quindio,Circasia,Leguminosas,Arveja,9,8,7
Quindio,Circasia,Leguminosas,Frijol,64,52,83
Quindio,Circasia,Otros Permanentes,Cafe,2036,1497,1892
Quindio,Circasia,Otros Permanentes,Cana Panelera,6,6,24
Quindio,Circasia,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,2,2,40
Quindio,Circasia,Tuberculos Y Platanos,Platano,950,910,4550
Quindio,Circasia,Tuberculos Y Platanos,Yuca,13,13,130
Quindio,Cordoba,Cereales,Maiz,5,5,13
Quindio,Cordoba,Frutales,Aguacate,43,27,257
Quindio,Cordoba,Frutales,Banano,442,442,7956
Quindio,Cordoba,Frutales,Citricos,93,90,1667
Quindio,Cordoba,Frutales,Granadilla,2,2,20
Quindio,Cordoba,Frutales,Guanabana,2,2,32
Quindio,Cordoba,Frutales,Lulo,18,15,74
Quindio,Cordoba,Frutales,Maracuya,2,2,15
Quindio,Cordoba,Frutales,Mora,26,25,150
Quindio,Cordoba,Hortalizas,Tomate,16,16,502
Quindio,Cordoba,Leguminosas,Frijol,9,6,3
Quindio,Cordoba,Otros Permanentes,Cacao,20,5,5
Quindio,Cordoba,Otros Permanentes,Cafe,1585,1222,1029
Quindio,Cordoba,Otros Permanentes,Cana Panelera,32,20,100
Quindio,Cordoba,Tuberculos Y Platanos,Platano,1344,1344,20160
Quindio,Cordoba,Tuberculos Y Platanos,Yuca,5,5,50
Quindio,Filandia,Cereales,Maiz,7,7,10
Quindio,Filandia,Flores Y Follajes,Flores Y Follajes,9,9,101
Quindio,Filandia,Flores Y Follajes,Helecho,2,2,12
Quindio,Filandia,Frutales,Aguacate,427,309,1784
Quindio,Filandia,Frutales,Banano,60,41,389
Quindio,Filandia,Frutales,Citricos,1,1,6
Quindio,Filandia,Frutales,Fresa,1,1,8
Quindio,Filandia,Frutales,Granadilla,3,3,25
Quindio,Filandia,Frutales,Lulo,40,34,153
Quindio,Filandia,Frutales,Macadamia,1,1,3
Quindio,Filandia,Frutales,Mora,1,1,2
Quindio,Filandia,Frutales,Pitahaya,1,0,0
Quindio,Filandia,Hortalizas,Ahuyama,1,1,12
Quindio,Filandia,Hortalizas,Hortalizas Varias,13,13,136
Quindio,Filandia,Hortalizas,Lechuga,17,17,187
Quindio,Filandia,Hortalizas,Pimenton,19,19,195
Quindio,Filandia,Hortalizas,Tomate,162,162,17970
Quindio,Filandia,Leguminosas,Frijol,16,16,28
Quindio,Filandia,Leguminosas,Habichuela,3,3,11
Quindio,Filandia,Otros Permanentes,Cafe,1867,1419,1196
Quindio,Filandia,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,2,2,8
Quindio,Filandia,Tuberculos Y Platanos,Platano,2265,2250,11267
Quindio,Filandia,Tuberculos Y Platanos,Yuca,7,7,63
Quindio,Genova,Cereales,Maiz,12,8,16
Quindio,Genova,Frutales,Aguacate,24,19,112
Quindio,Genova,Frutales,Banano,219,201,3015
Quindio,Genova,Frutales,Citricos,186,160,2875
Quindio,Genova,Frutales,Granadilla,23,19,67
Quindio,Genova,Frutales,Lulo,14,12,40
Quindio,Genova,Frutales,Mora,19,16,56
Quindio,Genova,Frutales,Tomate De Arbol,33,27,189
Quindio,Genova,Hortalizas,Tomate,5,4,40
Quindio,Genova,Leguminosas,Frijol,13,9,12
Quindio,Genova,Otros Permanentes,Cacao,8,6,3
Quindio,Genova,Otros Permanentes,Cafe,3867,3056,3347
Quindio,Genova,Otros Permanentes,Cana Panelera,43,40,158
Quindio,Genova,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,4,4,35
Quindio,Genova,Tuberculos Y Platanos,Platano,2041,1784,17840
Quindio,La Tebaida,Cereales,Maiz,129,122,220
Quindio,La Tebaida,Frutales,Aguacate,179,179,2142
Quindio,La Tebaida,Frutales,Banano,378,329,6265
Quindio,La Tebaida,Frutales,Guayaba,80,74,297
Quindio,La Tebaida,Frutales,Limon,6,4,106
Quindio,La Tebaida,Frutales,Lulo,1,1,28
Quindio,La Tebaida,Frutales,Mandarina,86,86,2565
Quindio,La Tebaida,Frutales,Maracuya,92,68,896
Quindio,La Tebaida,Frutales,Naranja,792,792,23762
Quindio,La Tebaida,Frutales,Papaya,57,48,1020
Quindio,La Tebaida,Frutales,Pina,563,563,22508
Quindio,La Tebaida,Hortalizas,Ahuyama,17,16,148
Quindio,La Tebaida,Hortalizas,Hortalizas Varias,6,6,26
Quindio,La Tebaida,Hortalizas,Pimenton,1,1,2
Quindio,La Tebaida,Leguminosas,Frijol,1,1,1
Quindio,La Tebaida,Otros Permanentes,Cacao,160,151,197
Quindio,La Tebaida,Otros Permanentes,Cafe,523,376,383
Quindio,La Tebaida,Otros Permanentes,Cana Azucarera,275,0,0
Quindio,La Tebaida,Otros Permanentes,Cana Panelera,100,100,598
Quindio,La Tebaida,Plantas Aromaticas Condimentarias Y Medicinales,Plantas Aromaticas,2,2,96
Quindio,La Tebaida,Tuberculos Y Platanos,Platano,871,860,9804
Quindio,La Tebaida,Tuberculos Y Platanos,Yuca,67,65,1621
Quindio,Montenegro,Cereales,Maiz,500,500,1118
Quindio,Montenegro,Frutales,Aguacate,819,554,4430
Quindio,Montenegro,Frutales,Banano,391,391,6175
Quindio,Montenegro,Frutales,Citricos,1252,1202,36073
Quindio,Montenegro,Frutales,Macadamia,63,28,112
Quindio,Montenegro,Frutales,Papaya,24,24,359
Quindio,Montenegro,Frutales,Pina,675,667,29335
Quindio,Montenegro,Leguminosas,Frijol,10,10,14
Quindio,Montenegro,Otros Permanentes,Cacao,42,7,4
Quindio,Montenegro,Otros Permanentes,Cafe,1268,886,896
Quindio,Montenegro,Otros Permanentes,Cana Panelera,44,44,174
Quindio,Montenegro,Plantas Aromaticas Condimentarias Y Medicinales,Curcuma,0,0,0
Quindio,Montenegro,Plantas Aromaticas Condimentarias Y Medicinales,Jengibre,0,0,0
Quindio,Montenegro,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,16,16,176
Quindio,Montenegro,Tuberculos Y Platanos,Platano,2571,2522,23669
Quindio,Montenegro,Tuberculos Y Platanos,Yuca,65,65,975
Quindio,Pijao,Cereales,Maiz,17,17,18
Quindio,Pijao,Frutales,Aguacate,371,270,1350
Quindio,Pijao,Frutales,Banano,170,153,1338
Quindio,Pijao,Frutales,Citricos,989,985,19691
Quindio,Pijao,Frutales,Gulupa,10,0,0
Quindio,Pijao,Frutales,Lulo,8,5,13
Quindio,Pijao,Frutales,Mora,5,5,23
Quindio,Pijao,Hortalizas,Hortalizas Varias,2,2,5
Quindio,Pijao,Hortalizas,Tomate,2,2,5
Quindio,Pijao,Leguminosas,Arveja,1,1,2
Quindio,Pijao,Leguminosas,Frijol,7,7,17
Quindio,Pijao,Leguminosas,Habichuela,2,2,16
Quindio,Pijao,Otros Permanentes,Cacao,11,1,1
Quindio,Pijao,Otros Permanentes,Cafe,2269,1915,2017
Quindio,Pijao,Otros Permanentes,Cana Panelera,36,30,120
Quindio,Pijao,Plantas Aromaticas Condimentarias Y Medicinales,Cardamomo,1,0,0
Quindio,Pijao,Plantas Aromaticas Condimentarias Y Medicinales,Menta,1,0,0
Quindio,Pijao,Tuberculos Y Platanos,Arracacha,1,1,2
Quindio,Pijao,Tuberculos Y Platanos,Platano,2190,2158,15104
Quindio,Pijao,Tuberculos Y Platanos,Yuca,4,4,59
Quindio,Quimbaya,Cereales,Maiz,4,4,6
Quindio,Quimbaya,Flores Y Follajes,Flores Y Follajes,2,2,14
Quindio,Quimbaya,Frutales,Aguacate,366,301,2404
Quindio,Quimbaya,Frutales,Banano,419,400,6102
Quindio,Quimbaya,Frutales,Chontaduro,3,3,24
Quindio,Quimbaya,Frutales,Citricos,814,748,18690
Quindio,Quimbaya,Frutales,Guanabana,0,0,0
Quindio,Quimbaya,Frutales,Guayaba,16,16,320
Quindio,Quimbaya,Frutales,Lulo,40,22,65
Quindio,Quimbaya,Frutales,Papaya,79,4,55
Quindio,Quimbaya,Frutales,Pina,23,20,800
Quindio,Quimbaya,Hortalizas,Ahuyama,4,4,72
Quindio,Quimbaya,Hortalizas,Cebolla De Rama,2,2,16
Quindio,Quimbaya,Hortalizas,Pimenton,4,3,39
Quindio,Quimbaya,Hortalizas,Tomate,25,25,511
Quindio,Quimbaya,Leguminosas,Frijol,9,9,5
Quindio,Quimbaya,Leguminosas,Habichuela,5,5,9
Quindio,Quimbaya,Otros Permanentes,Cacao,5,5,5
Quindio,Quimbaya,Otros Permanentes,Cafe,2904,1990,2505
Quindio,Quimbaya,Otros Permanentes,Cana Panelera,105,104,932
Quindio,Quimbaya,Plantas Aromaticas Condimentarias Y Medicinales,Curcuma,1,0,0
Quindio,Quimbaya,Plantas Aromaticas Condimentarias Y Medicinales,Jengibre,5,5,100
Quindio,Quimbaya,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,17,17,332
Quindio,Quimbaya,Tuberculos Y Platanos,Platano,4847,4824,51019
Quindio,Quimbaya,Tuberculos Y Platanos,Yuca,51,51,612
Quindio,Salento,Cereales,Maiz,17,17,43
Quindio,Salento,Flores Y Follajes,Astromelia,2,2,14
Quindio,Salento,Flores Y Follajes,Flores Y Follajes,2,2,63
Quindio,Salento,Frutales,Aguacate,518,188,1316
Quindio,Salento,Frutales,Banano,156,141,1746
Quindio,Salento,Frutales,Citricos,3,3,60
Quindio,Salento,Frutales,Granadilla,12,12,146
Quindio,Salento,Frutales,Gulupa,3,0,0
Quindio,Salento,Frutales,Lulo,14,14,140
Quindio,Salento,Frutales,Mora,3,3,20
Quindio,Salento,Hortalizas,Hortalizas Varias,9,9,50
Quindio,Salento,Hortalizas,Tomate,2,2,150
Quindio,Salento,Leguminosas,Frijol,57,37,64
Quindio,Salento,Otros Permanentes,Cafe,644,545,597
Quindio,Salento,Plantas Aromaticas Condimentarias Y Medicinales,Plantas Aromaticas,1,1,6
Quindio,Salento,Tuberculos Y Platanos,Platano,672,672,5087
Risaralda,Apia,Cereales,Maiz,87,79,119
Risaralda,Apia,Frutales,Aguacate,510,311,4665
Risaralda,Apia,Frutales,Granadilla,5,3,20
Risaralda,Apia,Frutales,Lulo,9,2,20
Risaralda,Apia,Frutales,Mora,13,8,113
Risaralda,Apia,Frutales,Pitahaya,2,2,30
Risaralda,Apia,Frutales,Tomate De Arbol,28,1,11
Risaralda,Apia,Leguminosas,Frijol,42,42,50
Risaralda,Apia,Otros Permanentes,Cafe,4477,3342,3746
Risaralda,Apia,Otros Permanentes,Cana Panelera,47,34,187
Risaralda,Apia,Tuberculos Y Platanos,Platano,1652,1635,15188
Risaralda,Balboa,Frutales,Aguacate,101,94,793
Risaralda,Balboa,Frutales,Guayaba,54,0,0
Risaralda,Balboa,Frutales,Lima,7,2,50
Risaralda,Balboa,Frutales,Mandarina,13,8,128
Risaralda,Balboa,Frutales,Naranja,29,4,60
Risaralda,Balboa,Otros Permanentes,Cacao,156,156,94
Risaralda,Balboa,Otros Permanentes,Cafe,2671,2002,2699
Risaralda,Balboa,Otros Permanentes,Cana Azucarera,1695,1042,154262
Risaralda,Balboa,Otros Permanentes,Cana Panelera,31,31,155
Risaralda,Balboa,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,3,3,90
Risaralda,Balboa,Tuberculos Y Platanos,Platano,1307,1290,12904
Risaralda,Balboa,Tuberculos Y Platanos,Yuca,16,0,0
Risaralda,Belen De Umbria,Frutales,Aguacate,138,122,1764
Risaralda,Belen De Umbria,Frutales,Lulo,52,18,600
Risaralda,Belen De Umbria,Frutales,Mora,12,12,180
Risaralda,Belen De Umbria,Frutales,Naranja,20,15,450
Risaralda,Belen De Umbria,Frutales,Pitahaya,12,0,0
Risaralda,Belen De Umbria,Otros Permanentes,Cacao,35,15,12
Risaralda,Belen De Umbria,Otros Permanentes,Cafe,7343,5571,7981
Risaralda,Belen De Umbria,Otros Permanentes,Cana Azucarera,89,87,12925
Risaralda,Belen De Umbria,Otros Permanentes,Cana Panelera,127,84,672
Risaralda,Belen De Umbria,Tuberculos Y Platanos,Platano,4550,4440,36240
Risaralda,Dos Quebradas,Cereales,Maiz,9,9,36
Risaralda,Dos Quebradas,Frutales,Aguacate,35,25,249
Risaralda,Dos Quebradas,Frutales,Banano,64,30,1050
Risaralda,Dos Quebradas,Frutales,Granadilla,5,3,36
Risaralda,Dos Quebradas,Frutales,Limon,2,1,12
Risaralda,Dos Quebradas,Frutales,Lulo,9,4,76
Risaralda,Dos Quebradas,Frutales,Mora,4,2,12
Risaralda,Dos Quebradas,Frutales,Pitahaya,1,1,8
Risaralda,Dos Quebradas,Frutales,Tomate De Arbol,1,1,8
Risaralda,Dos Quebradas,Hortalizas,Tomate,5,5,300
Risaralda,Dos Quebradas,Leguminosas,Arveja,8,8,15
Risaralda,Dos Quebradas,Leguminosas,Frijol,20,20,28
Risaralda,Dos Quebradas,Leguminosas,Habichuela,8,8,96
Risaralda,Dos Quebradas,Otros Permanentes,Cafe,1214,1003,1323
Risaralda,Dos Quebradas,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,2,2,36
Risaralda,Dos Quebradas,Tuberculos Y Platanos,Arracacha,2,2,24
Risaralda,Dos Quebradas,Tuberculos Y Platanos,Platano,374,135,4125
Risaralda,Dos Quebradas,Tuberculos Y Platanos,Yuca,4,4,68
Risaralda,Guatica,Cereales,Maiz,218,218,711
Risaralda,Guatica,Frutales,Aguacate,1200,350,4200
Risaralda,Guatica,Frutales,Banano,30,20,240
Risaralda,Guatica,Frutales,Granadilla,10,10,80
Risaralda,Guatica,Frutales,Lulo,6,6,48
Risaralda,Guatica,Frutales,Mora,25,12,96
Risaralda,Guatica,Frutales,Tomate De Arbol,4,3,30
Risaralda,Guatica,Hortalizas,Cebolla De Rama,30,30,450
Risaralda,Guatica,Hortalizas,Cilantro,5,5,15
Risaralda,Guatica,Hortalizas,Pimenton,5,5,50
Risaralda,Guatica,Hortalizas,Tomate,14,14,350
Risaralda,Guatica,Leguminosas,Frijol,154,154,154
Risaralda,Guatica,Otros Permanentes,Cacao,10,10,8
Risaralda,Guatica,Otros Permanentes,Cafe,2778,2366,3987
Risaralda,Guatica,Otros Permanentes,Cana Panelera,30,10,80
Risaralda,Guatica,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,27,0,0
Risaralda,Guatica,Tuberculos Y Platanos,Arracacha,2,2,20
Risaralda,Guatica,Tuberculos Y Platanos,Platano,1204,973,9730
Risaralda,Guatica,Tuberculos Y Platanos,Yuca,3,3,30
Risaralda,La Celia,Cereales,Maiz,25,20,104
Risaralda,La Celia,Frutales,Aguacate,61,51,469
Risaralda,La Celia,Hortalizas,Pepino Cohombro,3,3,90
Risaralda,La Celia,Hortalizas,Tomate,6,6,132
Risaralda,La Celia,Leguminosas,Frijol,10,10,3
Risaralda,La Celia,Leguminosas,Habichuela,3,3,23
Risaralda,La Celia,Otros Permanentes,Cafe,3693,2753,3248
Risaralda,La Celia,Otros Permanentes,Cana Panelera,22,15,105
Risaralda,La Celia,Tuberculos Y Platanos,Platano,935,889,5950
Risaralda,La Celia,Tuberculos Y Platanos,Yuca,25,13,110
Risaralda,La Virginia,Frutales,Aguacate,16,15,180
Risaralda,La Virginia,Frutales,Banano,6,6,120
Risaralda,La Virginia,Frutales,Mandarina,37,17,197
Risaralda,La Virginia,Frutales,Naranja,102,60,792
Risaralda,La Virginia,Otros Permanentes,Cacao,18,13,8
Risaralda,La Virginia,Otros Permanentes,Cafe,57,43,29
Risaralda,La Virginia,Otros Permanentes,Cana Azucarera,230,178,26990
Risaralda,La Virginia,Tuberculos Y Platanos,Platano,46,30,498
Risaralda,Marsella,Cereales,Maiz,47,47,127
Risaralda,Marsella,Flores Y Follajes,Flores Y Follajes,14,13,264
Risaralda,Marsella,Frutales,Aguacate,198,188,1128
Risaralda,Marsella,Frutales,Lulo,13,10,100
Risaralda,Marsella,Frutales,Naranja,140,138,4968
Risaralda,Marsella,Hortalizas,Tomate,60,60,5760
Risaralda,Marsella,Leguminosas,Frijol,27,27,21
Risaralda,Marsella,Otros Permanentes,Cacao,291,281,197
Risaralda,Marsella,Otros Permanentes,Cafe,4557,3463,4668
Risaralda,Marsella,Otros Permanentes,Cana Panelera,139,139,695
Risaralda,Marsella,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,14,14,1400
Risaralda,Marsella,Tuberculos Y Platanos,Platano,2629,2585,17131
Risaralda,Marsella,Tuberculos Y Platanos,Yuca,19,19,608
Risaralda,Mistrato,Cereales,Maiz,110,110,90
Risaralda,Mistrato,Frutales,Aguacate,10,10,114
Risaralda,Mistrato,Frutales,Lulo,5,5,100
Risaralda,Mistrato,Frutales,Mora,5,5,45
Risaralda,Mistrato,Leguminosas,Frijol,208,118,65
Risaralda,Mistrato,Otros Permanentes,Cacao,219,209,73
Risaralda,Mistrato,Otros Permanentes,Cafe,1775,1412,1309
Risaralda,Mistrato,Otros Permanentes,Cana Panelera,126,115,518
Risaralda,Mistrato,Tuberculos Y Platanos,Arracacha,20,20,200
Risaralda,Mistrato,Tuberculos Y Platanos,Platano,210,189,1891
Risaralda,Pereira,Cereales,Maiz,1160,1160,6376
Risaralda,Pereira,Fibras,Estropajo,6,6,30
Risaralda,Pereira,Flores Y Follajes,Flores Y Follajes,130,130,5765
Risaralda,Pereira,Frutales,Aguacate,1091,795,8589
Risaralda,Pereira,Frutales,Bananito,11,11,167
Risaralda,Pereira,Frutales,Banano,148,148,2220
Risaralda,Pereira,Frutales,Chirimoya,2,2,10
Risaralda,Pereira,Frutales,Fresa,2,1,8
Risaralda,Pereira,Frutales,Granadilla,4,4,43
Risaralda,Pereira,Frutales,Guanabana,194,108,2369
Risaralda,Pereira,Frutales,Guayaba,85,85,1245
Risaralda,Pereira,Frutales,Lima,128,77,1933
Risaralda,Pereira,Frutales,Lulo,52,52,470
Risaralda,Pereira,Frutales,Mandarina,249,170,5106
Risaralda,Pereira,Frutales,Mangostino,1,1,7
Risaralda,Pereira,Frutales,Maracuya,20,20,293
Risaralda,Pereira,Frutales,Mora,30,30,260
Risaralda,Pereira,Frutales,Naranja,524,524,14678
Risaralda,Pereira,Frutales,Papaya,34,34,444
Risaralda,Pereira,Frutales,Pitahaya,2,2,14
Risaralda,Pereira,Frutales,Pina,195,195,6253
Risaralda,Pereira,Frutales,Tomate De Arbol,0,0,1
Risaralda,Pereira,Hongos,Champinon,1,1,78
Risaralda,Pereira,Hortalizas,Cebolla De Rama,158,158,7508
Risaralda,Pereira,Hortalizas,Hortalizas Varias,44,44,1110
Risaralda,Pereira,Hortalizas,Tomate,68,68,2496
Risaralda,Pereira,Leguminosas,Arveja,2,2,2
Risaralda,Pereira,Leguminosas,Frijol,58,58,146
Risaralda,Pereira,Leguminosas,Habichuela,26,26,266
Risaralda,Pereira,Leguminosas,Soya,20,18,40
Risaralda,Pereira,Otros Permanentes,Cacao,38,38,23
Risaralda,Pereira,Otros Permanentes,Cafe,4739,3657,5239
Risaralda,Pereira,Otros Permanentes,Cana Azucarera,86,29,4364
Risaralda,Pereira,Otros Permanentes,Cana Panelera,520,520,5204
Risaralda,Pereira,Plantas Aromaticas Condimentarias Y Medicinales,Plantas Aromaticas Y Medicinales,39,39,651
Risaralda,Pereira,Plantas Aromaticas Condimentarias Y Medicinales,Sabila,24,24,360
Risaralda,Pereira,Tuberculos Y Platanos,Platano,1732,1277,14055
Risaralda,Pereira,Tuberculos Y Platanos,Yuca,121,121,725
Risaralda,Pueblo Rico,Cereales,Maiz,180,150,211
Risaralda,Pueblo Rico,Fibras,Fique,106,106,85
Risaralda,Pueblo Rico,Frutales,Bananito,287,287,1274
Risaralda,Pueblo Rico,Frutales,Chontaduro,17,7,7
Risaralda,Pueblo Rico,Leguminosas,Frijol,100,80,56
Risaralda,Pueblo Rico,Otros Permanentes,Cacao,886,886,886
Risaralda,Pueblo Rico,Otros Permanentes,Cafe,491,369,373
Risaralda,Pueblo Rico,Otros Permanentes,Cana Panelera,1265,1245,7470
